ENCODED_MCT,MCT_BSE_AR,MCT_NM,MCT_BRD_NUM,MCT_SIGUNGU_NM,HPSN_MCT_ZCD_NM,HPSN_MCT_BZN_CD_NM,ARE_D,MCT_ME_D,HJD_CODE,X,Y
CB42B1688B,서울특별시 성동구 무학로10길 29-1,카페*************,,서울 성동구,카페,왕십리,20160722,,1120053500.0,203019.46999996435,451818.27000001393
7EAC320AA6,서울특별시 성동구 무학봉16길 18-1,송희****,,서울 성동구,농산물,왕십리,20160616,,1120056000.0,202884.90000004307,451179.6200000206
7EAC320AA6,서울특별시 성동구 무학봉16길 18-1,송희****,,서울 성동구,농산물,왕십리,20160616,,1120056000.0,202884.90000004307,451179.6200000206
FF3C3A8704,서울특별시 성동구 서울숲2길 15-12,스페******,,서울 성동구,카페,,20230621,,1120066000.0,203585.48000003948,449774.5100000165
FF3C3A8704,서울특별시 성동구 서울숲2길 15-12,스페******,,서울 성동구,카페,,20230621,,1120066000.0,203585.48000003948,449774.5100000165
A6CA3DD492,서울특별시 성동구 서울숲2길 32-14,뤼들********************,,서울 성동구,주류,뚝섬,20120423,,1120065000.0,203792.43999999983,449574.6000000161
A6CA3DD492,서울특별시 성동구 서울숲2길 32-14,뤼들********************,,서울 성동구,주류,뚝섬,20120423,,1120065000.0,203792.43999999983,449574.6000000161
2FF80BC960,서울특별시 성동구 서울숲4길 16-19,우*,,서울 성동구,카페,뚝섬,20171220,,1120066000.0,203754.22000003862,449720.31000001886
2FF80BC960,서울특별시 성동구 서울숲4길 16-19,우*,,서울 성동구,카페,뚝섬,20171220,,1120066000.0,203754.22000003862,449720.31000001886
5BC9440DAF,서울특별시 성동구 서울숲4길 26-14,그레******,,서울 성동구,카페,뚝섬,20171205,,1120066000.0,203833.42000002367,449703.9800000178
5BC9440DAF,서울특별시 성동구 서울숲4길 26-14,그레******,,서울 성동구,카페,뚝섬,20171205,,1120066000.0,203833.42000002367,449703.9800000178
1C9BB3C08A,서울특별시 성동구 성덕정15길 2-12,영수**,,서울 성동구,한식-육류/고기,성수,20140912,,1120067000.0,204767.96999998728,448714.11000002694
1C9BB3C08A,서울특별시 성동구 성덕정15길 2-12,영수**,,서울 성동구,한식-육류/고기,성수,20140912,,1120067000.0,204767.96999998728,448714.11000002694
E7FB9EBA6B,서울특별시 성동구 성덕정15길 4-17,푸른****,,서울 성동구,한식-해물/생선,성수,20160601,,1120067000.0,204797.49999998038,448730.32000001916
E7FB9EBA6B,서울특별시 성동구 성덕정15길 4-17,푸른****,,서울 성동구,한식-해물/생선,성수,20160601,,1120067000.0,204797.49999998038,448730.32000001916
ED0AED2575,서울특별시 성동구 성덕정15길 6-59,진국***,,서울 성동구,한식-국밥/설렁탕,성수,20160526,,1120067000.0,204807.110000036,448754.9000000186
ED0AED2575,서울특별시 성동구 성덕정15길 6-59,진국***,,서울 성동구,한식-국밥/설렁탕,성수,20160526,,1120067000.0,204807.110000036,448754.9000000186
D670574C48,서울특별시 성동구 성수이로20길 10,이북*****,,서울 성동구,한식-단품요리일반,성수,20100813,,1120069000.0,205094.04000002143,449303.4100000177
D670574C48,서울특별시 성동구 성수이로20길 10,이북*****,,서울 성동구,한식-단품요리일반,성수,20100813,,1120069000.0,205094.04000002143,449303.4100000177
92FF17F070,서울특별시 성동구 성수이로24길 38,육*,,서울 성동구,한식-단품요리일반,자양,20240105,,1120069000.0,205488.2200000104,449386.81000002276
92FF17F070,서울특별시 성동구 성수이로24길 38,육*,,서울 성동구,한식-단품요리일반,자양,20240105,,1120069000.0,205488.2200000104,449386.81000002276
ED180381CA,서울특별시 성동구 성수이로7가길 21,피터*,,서울 성동구,백반/가정식,성수,20070406,,1120067000.0,204894.76000002824,449173.12000001606
ED180381CA,서울특별시 성동구 성수이로7가길 21,피터*,,서울 성동구,백반/가정식,성수,20070406,,1120067000.0,204894.76000002824,449173.12000001606
15467D0BEC,서울특별시 성동구 성수이로7가길 6,한세***,,서울 성동구,백반/가정식,성수,20070330,,1120067000.0,204870.09999999622,449025.79000001797
15467D0BEC,서울특별시 성동구 성수이로7가길 6,한세***,,서울 성동구,백반/가정식,성수,20070330,,1120067000.0,204870.09999999622,449025.79000001797
6FC1133E9A,서울특별시 성동구 성수일로10길 26,예바*,,서울 성동구,한식-단품요리일반,성수,20140725,,1120069000.0,204679.40999998726,449675.96000002185
6FC1133E9A,서울특별시 성동구 성수일로10길 26,예바*,,서울 성동구,한식-단품요리일반,성수,20140725,,1120069000.0,204679.40999998726,449675.96000002185
274F7C9F52,서울특별시 성동구 성수일로11길 10,H커*****,,서울 성동구,커피전문점,뚝섬,20140529,,1120066000.0,204468.43000003215,449964.0000000242
274F7C9F52,서울특별시 성동구 성수일로11길 10,H커*****,,서울 성동구,커피전문점,뚝섬,20140529,,1120066000.0,204468.43000003215,449964.0000000242
54537D2AD9,서울특별시 성동구 성수일로12길 20,라보*,,서울 성동구,베이커리,성수,20131223,,1120069000.0,204705.67000003633,449852.2200000236
54537D2AD9,서울특별시 성동구 성수일로12길 20,라보*,,서울 성동구,베이커리,성수,20131223,,1120069000.0,204705.67000003633,449852.2200000236
54537D2AD9,서울특별시 성동구 성수일로12길 20,라보*,,서울 성동구,베이커리,성수,20131223,,1120069000.0,204705.67000003633,449852.2200000236
54537D2AD9,서울특별시 성동구 성수일로12길 20,라보*,,서울 성동구,베이커리,성수,20131223,,1120069000.0,204705.67000003633,449852.2200000236
05D0F780F0,서울특별시 성동구 성수일로12길 20,돈이******,,서울 성동구,백반/가정식,성수,20150424,,1120069000.0,204705.67000003633,449852.2200000236
05D0F780F0,서울특별시 성동구 성수일로12길 20,돈이******,,서울 성동구,백반/가정식,성수,20150424,,1120069000.0,204705.67000003633,449852.2200000236
05D0F780F0,서울특별시 성동구 성수일로12길 20,돈이******,,서울 성동구,백반/가정식,성수,20150424,,1120069000.0,204705.67000003633,449852.2200000236
05D0F780F0,서울특별시 성동구 성수일로12길 20,돈이******,,서울 성동구,백반/가정식,성수,20150424,,1120069000.0,204705.67000003633,449852.2200000236
DC88E0D1FD,서울특별시 성동구 성수일로12길 23,리틀****,,서울 성동구,양식,성수,20160721,,1120069000.0,204746.5799999625,449867.1900000138
DC88E0D1FD,서울특별시 성동구 성수일로12길 23,리틀****,,서울 성동구,양식,성수,20160721,,1120069000.0,204746.5799999625,449867.1900000138
C5E2F46391,서울특별시 성동구 성수일로12길 25,엄마****,,서울 성동구,백반/가정식,성수,20130806,,1120069000.0,204762.37000000748,449855.3800000178
C5E2F46391,서울특별시 성동구 성수일로12길 25,엄마****,,서울 성동구,백반/가정식,성수,20130806,,1120069000.0,204762.37000000748,449855.3800000178
C5E2F46391,서울특별시 성동구 성수일로12길 25,엄마****,,서울 성동구,백반/가정식,성수,20130806,,1120069000.0,204762.37000000748,449855.3800000178
C5E2F46391,서울특별시 성동구 성수일로12길 25,엄마****,,서울 성동구,백반/가정식,성수,20130806,,1120069000.0,204762.37000000748,449855.3800000178
863104F16A,서울특별시 성동구 성수일로12길 25,금돼*,,서울 성동구,한식-육류/고기,성수,20111005,,1120069000.0,204762.37000000748,449855.3800000178
863104F16A,서울특별시 성동구 성수일로12길 25,금돼*,,서울 성동구,한식-육류/고기,성수,20111005,,1120069000.0,204762.37000000748,449855.3800000178
863104F16A,서울특별시 성동구 성수일로12길 25,금돼*,,서울 성동구,한식-육류/고기,성수,20111005,,1120069000.0,204762.37000000748,449855.3800000178
863104F16A,서울특별시 성동구 성수일로12길 25,금돼*,,서울 성동구,한식-육류/고기,성수,20111005,,1120069000.0,204762.37000000748,449855.3800000178
FFAC8CC0F7,서울특별시 성동구 성수일로12길 27,일미****,,서울 성동구,한식-국밥/설렁탕,성수,20090424,,1120069000.0,204818.24000001204,449876.120000018
FFAC8CC0F7,서울특별시 성동구 성수일로12길 27,일미****,,서울 성동구,한식-국밥/설렁탕,성수,20090424,,1120069000.0,204818.24000001204,449876.120000018
20BEAD80DD,서울특별시 성동구 성수일로12길 27,성수*,,서울 성동구,한식-단품요리일반,성수,20150508,,1120069000.0,204818.24000001204,449876.120000018
20BEAD80DD,서울특별시 성동구 성수일로12길 27,성수*,,서울 성동구,한식-단품요리일반,성수,20150508,,1120069000.0,204818.24000001204,449876.120000018
7EAF110EFF,서울특별시 성동구 성수일로12길 36,탕*,,서울 성동구,한식-찌개/전골,성수,20110811,,1120069000.0,204829.46000001437,449778.2700000179
7EAF110EFF,서울특별시 성동구 성수일로12길 36,탕*,,서울 성동구,한식-찌개/전골,성수,20110811,,1120069000.0,204829.46000001437,449778.2700000179
B269C5084C,서울특별시 성동구 성수일로3길 7-7,바로*,,서울 성동구,양식,,20151021,,1120065000.0,204234.9500000178,449170.2900000246
B269C5084C,서울특별시 성동구 성수일로3길 7-7,바로*,,서울 성동구,양식,,20151021,,1120065000.0,204234.9500000178,449170.2900000246
FCA52160AF,서울특별시 성동구 아차산로11길 26,마르***,,서울 성동구,식료품,,20190311,,1120069000.0,205314.28999998368,449588.12000001525
FCA52160AF,서울특별시 성동구 아차산로11길 26,마르***,,서울 성동구,식료품,,20190311,,1120069000.0,205314.28999998368,449588.12000001525
0174C56C09,서울특별시 성동구 아차산로11길 26,햄찌*********,,서울 성동구,식료품,,20220210,,1120069000.0,205314.28999998368,449588.12000001525
0174C56C09,서울특별시 성동구 아차산로11길 26,햄찌*********,,서울 성동구,식료품,,20220210,,1120069000.0,205314.28999998368,449588.12000001525
E71F240C4E,서울특별시 성동구 아차산로11길 27,오뚜***,식료품2,서울 성동구,식료품,성수,20110810,,1120069000.0,205281.26999999295,449631.70000001916
E71F240C4E,서울특별시 성동구 아차산로11길 27,오뚜***,식료품2,서울 성동구,식료품,성수,20110810,,1120069000.0,205281.26999999295,449631.70000001916
62B867788E,서울특별시 성동구 아차산로13길 33,패티**,,서울 성동구,햄버거,,20210709,,1120069000.0,205444.75000000955,449637.5400000198
62B867788E,서울특별시 성동구 아차산로13길 33,패티**,,서울 성동구,햄버거,,20210709,,1120069000.0,205444.75000000955,449637.5400000198
9978494070,서울특별시 성동구 아차산로13길 37,마루***,,서울 성동구,일식당,,20220112,,1120069000.0,205470.7400000023,449680.3100000226
9978494070,서울특별시 성동구 아차산로13길 37,마루***,,서울 성동구,일식당,,20220112,,1120069000.0,205470.7400000023,449680.3100000226
EECEBE2010,서울특별시 성동구 아차산로13길 37,오키**,,서울 성동구,일식-초밥/롤,,20160707,,1120069000.0,205470.7400000023,449680.3100000226
EECEBE2010,서울특별시 성동구 아차산로13길 37,오키**,,서울 성동구,일식-초밥/롤,,20160707,,1120069000.0,205470.7400000023,449680.3100000226
2858CD7B1D,서울특별시 성동구 아차산로13길 48,비엠*****,,서울 성동구,식품 제조,,20140512,,1120069000.0,205547.15999995708,449684.26000002417
2858CD7B1D,서울특별시 성동구 아차산로13길 48,비엠*****,,서울 성동구,식품 제조,,20140512,,1120069000.0,205547.15999995708,449684.26000002417
6F5E4689DB,서울특별시 성동구 아차산로13길 48,한경****,,서울 성동구,한식-국밥/설렁탕,,20151002,,1120069000.0,205547.15999995708,449684.26000002417
6F5E4689DB,서울특별시 성동구 아차산로13길 48,한경****,,서울 성동구,한식-국밥/설렁탕,,20151002,,1120069000.0,205547.15999995708,449684.26000002417
C30D7020C4,서울특별시 성동구 아차산로15길 10,탑와***,,서울 성동구,주류,,20100315,,1120069000.0,205532.81000000273,449355.7000000169
C30D7020C4,서울특별시 성동구 아차산로15길 10,탑와***,,서울 성동구,주류,,20100315,,1120069000.0,205532.81000000273,449355.7000000169
499F119A8A,서울특별시 성동구 아차산로15길 10,Ca**************,,서울 성동구,커피전문점,,20110127,,1120069000.0,205532.81000000273,449355.7000000169
499F119A8A,서울특별시 성동구 아차산로15길 10,Ca**************,,서울 성동구,커피전문점,,20110127,,1120069000.0,205532.81000000273,449355.7000000169
C65FEFD6D4,서울특별시 성동구 아차산로17길 26,투달***************************,,서울 성동구,커피전문점,,20141128,,1120069000.0,205714.619999977,449446.2400000152
C65FEFD6D4,서울특별시 성동구 아차산로17길 26,투달***************************,,서울 성동구,커피전문점,,20141128,,1120069000.0,205714.619999977,449446.2400000152
D04EE73563,서울특별시 성동구 아차산로17길 26,반가*****,,서울 성동구,한식-단품요리일반,,20200107,,1120069000.0,205714.619999977,449446.2400000152
D04EE73563,서울특별시 성동구 아차산로17길 26,반가*****,,서울 성동구,한식-단품요리일반,,20200107,,1120069000.0,205714.619999977,449446.2400000152
B35562BF7A,서울특별시 성동구 아차산로17길 48,봉추********,한식-육류/고기10,서울 성동구,한식-육류/고기,,20211207,,1120069000.0,205822.70000003927,449655.2900000216
B35562BF7A,서울특별시 성동구 아차산로17길 48,봉추********,한식-육류/고기10,서울 성동구,한식-육류/고기,,20211207,,1120069000.0,205822.70000003927,449655.2900000216
D592366647,서울특별시 성동구 아차산로17길 49,완백**************,,서울 성동구,한식-단품요리일반,,20230227,,1120069000.0,205768.75000004156,449696.83000002377
D592366647,서울특별시 성동구 아차산로17길 49,완백**************,,서울 성동구,한식-단품요리일반,,20230227,,1120069000.0,205768.75000004156,449696.83000002377
17DAB44CD4,서울특별시 성동구 아차산로7길 14-1,쭈꾸****,,서울 성동구,한식-해물/생선,성수,20150730,,1120069000.0,204840.2699999761,449659.5600000259
17DAB44CD4,서울특별시 성동구 아차산로7길 14-1,쭈꾸****,,서울 성동구,한식-해물/생선,성수,20150730,,1120069000.0,204840.2699999761,449659.5600000259
13D9737A1D,서울특별시 성동구 왕십리광장로 17,공차******,차1,서울 성동구,차,왕십리,20160223,,1120056000.0,203392.24000004344,451324.09000002
13D9737A1D,서울특별시 성동구 왕십리광장로 17,공차******,차1,서울 성동구,차,왕십리,20160223,,1120056000.0,203392.24000004344,451324.09000002
13D9737A1D,서울특별시 성동구 왕십리광장로 17,공차******,차1,서울 성동구,차,왕십리,20160223,,1120056000.0,203392.24000004344,451324.09000002
